Date,Time,millisecs,Ch1:Deg F,Ch2:Deg F,Ch3:,Ch4:Deg F
08/03/2009,10:11:57,815,67.215,82.461,12.265,80.958
08/03/2009,10:12:00,504,67.215,82.461,12.265,80.958
08/03/2009,10:12:03,192,67.215,82.461,12.257,80.958
08/03/2009,10:12:05,881,67.215,82.461,12.265,80.958
08/03/2009,10:12:08,570,67.215,82.461,12.265,80.915
08/03/2009,10:12:11,259,67.215,82.461,12.265,80.915
08/03/2009,10:12:13,947,67.215,82.503,12.265,80.960
08/03/2009,10:12:16,636,67.215,82.503,12.265,80.960
08/03/2009,10:12:19,325,67.215,82.503,12.257,80.918
08/03/2009,10:12:22,013,67.215,82.503,12.265,80.918
08/03/2009,10:12:24,702,67.215,82.546,12.265,80.838
08/03/2009,10:12:27,391,67.215,82.546,12.265,80.838
08/03/2009,10:12:30,080,67.215,82.546,12.265,80.797
08/03/2009,10:12:32,768,67.215,82.546,12.265,80.756
08/03/2009,10:12:35,457,67.215,82.546,12.265,80.715
08/03/2009,10:12:38,146,67.215,82.546,12.265,80.674
08/03/2009,10:12:40,835,67.215,82.546,12.257,80.715
08/03/2009,10:12:43,523,67.255,82.588,12.257,80.759
08/03/2009,10:12:46,212,67.255,82.588,12.257,80.799
08/03/2009,10:12:48,901,67.255,82.588,12.257,80.840
08/03/2009,10:12:51,589,67.255,82.631,12.257,80.925
08/03/2009,10:12:54,278,67.255,82.631,12.265,80.968
08/03/2009,10:12:56,967,67.255,82.631,12.265,80.925
08/03/2009,10:12:59,656,67.255,82.631,12.265,80.925
08/03/2009,10:13:02,344,67.255,82.631,12.265,80.925
08/03/2009,10:13:05,033,67.255,82.631,12.265,80.925
08/03/2009,10:13:07,722,67.255,82.631,12.257,80.925
08/03/2009,10:13:10,410,67.295,82.631,12.257,80.925
08/03/2009,10:13:13,099,67.295,82.674,12.265,80.928
08/03/2009,10:13:15,788,67.295,82.674,12.265,80.928
08/03/2009,10:13:18,477,67.295,82.674,12.265,80.971
08/03/2009,10:13:21,165,67.295,82.674,12.265,81.013
08/03/2009,10:13:23,854,67.295,82.716,12.257,81.058
08/03/2009,10:13:26,543,67.295,82.716,12.265,81.058
08/03/2009,10:13:29,231,67.295,82.716,12.265,81.101
08/03/2009,10:13:31,920,67.295,82.716,12.265,81.101
08/03/2009,10:13:34,609,67.295,82.716,12.265,81.101
08/03/2009,10:13:37,298,67.295,82.716,12.257,81.101
08/03/2009,10:13:39,986,67.335,82.716,12.265,81.101
08/03/2009,10:13:42,675,67.335,82.716,12.265,81.058
08/03/2009,10:13:45,364,67.335,82.759,12.265,81.104
08/03/2009,10:13:48,052,67.375,82.759,12.265,81.104
08/03/2009,10:13:50,741,67.335,82.759,12.257,81.104
08/03/2009,10:13:53,430,67.375,82.759,12.265,81.104
08/03/2009,10:13:56,119,67.375,82.759,12.265,81.146
08/03/2009,10:13:58,807,67.375,82.801,12.257,81.149
08/03/2009,10:14:01,496,67.375,82.801,12.265,81.106
08/03/2009,10:14:04,185,67.375,82.801,12.265,81.106
08/03/2009,10:14:06,874,67.375,82.801,12.265,81.063
08/03/2009,10:14:09,562,67.375,82.801,12.265,81.106
08/03/2009,10:14:12,251,67.375,82.801,12.265,81.149
08/03/2009,10:14:14,940,67.375,82.801,12.265,81.106
08/03/2009,10:14:17,628,67.375,82.843,12.265,81.109
08/03/2009,10:14:20,317,67.415,82.843,12.265,81.109
08/03/2009,10:14:23,006,67.415,82.843,12.265,81.066
08/03/2009,10:14:25,695,67.415,82.843,12.265,81.023
08/03/2009,10:14:28,383,67.415,82.843,12.265,80.981
08/03/2009,10:14:31,072,67.415,82.843,12.265,80.981
08/03/2009,10:14:33,761,67.415,82.886,12.265,80.983
08/03/2009,10:14:36,449,67.415,82.886,12.265,80.940
08/03/2009,10:14:39,138,67.415,82.886,12.265,80.940
08/03/2009,10:14:41,827,67.455,82.886,12.265,80.898
08/03/2009,10:14:44,516,67.455,82.886,12.265,80.858
08/03/2009,10:14:47,204,67.455,82.886,12.265,80.858
08/03/2009,10:14:49,893,67.455,82.886,12.265,80.898
08/03/2009,10:14:52,582,67.455,82.886,12.265,80.940
08/03/2009,10:14:55,270,67.455,82.886,12.265,80.898
08/03/2009,10:14:57,959,67.455,82.928,12.265,80.943
08/03/2009,10:15:00,648,67.455,82.928,12.265,80.986
08/03/2009,10:15:03,337,67.495,82.928,12.265,80.943
08/03/2009,10:15:06,025,67.495,82.928,12.265,80.943
08/03/2009,10:15:08,714,67.495,82.928,12.265,80.943
08/03/2009,10:15:11,403,67.495,82.928,12.265,80.901
08/03/2009,10:15:14,092,67.495,82.928,12.265,80.943
08/03/2009,10:15:16,780,67.495,82.970,12.265,80.945
08/03/2009,10:15:19,469,67.495,82.970,12.273,80.945
08/03/2009,10:15:22,158,67.495,82.970,12.273,80.945
08/03/2009,10:15:24,846,67.535,82.970,12.273,80.988
08/03/2009,10:15:27,535,67.535,82.970,12.273,81.031
08/03/2009,10:15:30,224,67.535,82.970,12.273,80.988
08/03/2009,10:15:32,913,67.535,82.970,12.273,80.945
08/03/2009,10:15:35,601,67.535,82.970,12.281,80.945
08/03/2009,10:15:38,290,67.535,82.970,12.281,80.945
08/03/2009,10:15:40,979,67.535,82.970,12.273,80.988
08/03/2009,10:15:43,667,67.535,82.970,12.281,81.031
08/03/2009,10:15:46,356,67.535,83.012,12.281,81.119
08/03/2009,10:15:49,045,67.574,83.012,12.281,81.119
08/03/2009,10:15:51,734,67.574,83.012,12.281,81.076
08/03/2009,10:15:54,422,67.574,83.012,12.281,81.033
08/03/2009,10:15:57,111,67.574,83.012,12.281,81.033
08/03/2009,10:15:59,800,67.574,83.012,12.281,80.948
08/03/2009,10:16:02,488,67.574,83.012,12.281,80.948
08/03/2009,10:16:05,177,67.614,83.055,12.281,80.950
08/03/2009,10:16:07,866,67.614,83.055,12.281,80.950
08/03/2009,10:16:13,243,67.614,83.055,12.281,80.993
08/03/2009,10:16:15,932,67.614,83.055,12.281,80.993
08/03/2009,10:16:18,621,67.614,83.055,12.281,80.993
08/03/2009,10:16:21,309,67.614,83.055,12.289,81.036
08/03/2009,10:16:23,998,67.614,83.055,12.289,80.993
08/03/2009,10:16:26,687,67.614,83.055,12.289,80.950
08/03/2009,10:16:29,376,67.614,83.055,12.289,81.036
08/03/2009,10:16:32,064,67.654,83.055,12.289,80.993
08/03/2009,10:16:34,753,67.654,83.055,12.297,81.036
08/03/2009,10:16:37,442,67.654,83.055,12.289,80.993
08/03/2009,10:16:40,131,67.654,83.055,12.297,81.036
08/03/2009,10:16:42,819,67.693,83.055,12.289,81.079
08/03/2009,10:16:45,508,67.693,83.055,12.289,81.036
08/03/2009,10:16:48,197,67.693,83.097,12.297,81.038
08/03/2009,10:16:50,885,67.693,83.097,12.297,81.038
08/03/2009,10:16:53,574,67.693,83.097,12.297,80.996
08/03/2009,10:16:56,263,67.693,83.097,12.297,81.038
08/03/2009,10:16:58,952,67.693,83.097,12.289,81.081
08/03/2009,10:17:01,640,67.733,83.097,12.289,81.081
08/03/2009,10:17:04,329,67.733,83.097,12.297,81.038
08/03/2009,10:17:07,018,67.733,83.097,12.297,80.996
08/03/2009,10:17:09,706,67.733,83.139,12.297,80.955
08/03/2009,10:17:12,395,67.733,83.139,12.297,80.955
08/03/2009,10:17:15,084,67.733,83.139,12.297,80.955
08/03/2009,10:17:17,773,67.773,83.139,12.297,80.955
08/03/2009,10:17:20,461,67.773,83.139,12.297,80.913
08/03/2009,10:17:23,150,67.773,83.139,12.297,80.873
08/03/2009,10:17:25,839,67.773,83.139,12.297,80.913
08/03/2009,10:17:28,527,67.773,83.139,12.297,80.955
08/03/2009,10:17:31,216,67.773,83.139,12.297,80.955
08/03/2009,10:17:33,905,67.773,83.139,12.297,80.955
08/03/2009,10:17:36,594,67.773,83.139,12.297,80.913
08/03/2009,10:17:39,282,67.773,83.139,12.297,80.873
08/03/2009,10:17:41,971,67.812,83.139,12.297,80.955
08/03/2009,10:17:44,660,67.812,83.139,12.297,80.998
08/03/2009,10:17:47,348,67.812,83.139,12.297,80.998
08/03/2009,10:17:50,037,67.851,83.139,12.297,80.955
08/03/2009,10:17:52,726,67.851,83.139,12.297,80.955
08/03/2009,10:17:55,415,67.851,83.139,12.297,80.913
08/03/2009,10:17:58,103,67.851,83.139,12.297,80.873
08/03/2009,10:18:00,792,67.851,83.181,12.297,80.753
08/03/2009,10:18:03,481,67.851,83.139,12.305,80.668
08/03/2009,10:18:06,170,67.891,83.181,12.297,80.630
08/03/2009,10:18:08,858,67.891,83.139,12.297,80.627
08/03/2009,10:18:11,547,67.891,83.181,12.297,80.671
08/03/2009,10:18:14,236,67.891,83.181,12.297,80.753
08/03/2009,10:18:16,924,67.930,83.181,12.305,80.793
08/03/2009,10:18:19,613,67.930,83.181,12.297,80.793
08/03/2009,10:18:22,302,67.930,83.181,12.297,80.834
08/03/2009,10:18:24,991,67.930,83.181,12.297,80.834
08/03/2009,10:18:27,679,67.930,83.181,12.297,80.834
08/03/2009,10:18:30,368,67.930,83.181,12.297,80.834
08/03/2009,10:18:33,057,67.930,83.181,12.305,80.793
08/03/2009,10:18:35,745,67.930,83.181,12.297,80.793
08/03/2009,10:18:38,434,67.970,83.181,12.297,80.793
08/03/2009,10:18:41,123,67.970,83.181,12.297,80.753
08/03/2009,10:18:43,812,67.970,83.181,12.297,80.793
08/03/2009,10:18:46,500,68.009,83.223,12.305,80.796
08/03/2009,10:18:49,189,68.009,83.181,12.297,80.834
08/03/2009,10:18:51,878,68.009,83.223,12.297,80.837
08/03/2009,10:18:54,566,68.009,83.223,12.297,80.837
08/03/2009,10:18:57,255,68.009,83.181,12.297,80.834
08/03/2009,10:18:59,944,68.009,83.181,12.297,80.753
08/03/2009,10:19:02,633,68.009,83.181,12.297,80.712
08/03/2009,10:19:05,321,68.051,83.181,12.297,80.712
08/03/2009,10:19:08,010,68.051,83.223,12.297,80.755
08/03/2009,10:19:10,699,68.051,83.181,12.297,80.793
08/03/2009,10:19:13,388,68.051,83.223,12.297,80.755
08/03/2009,10:19:16,076,68.051,83.181,12.297,80.753
08/03/2009,10:19:18,765,68.051,83.181,12.297,80.712
08/03/2009,10:19:21,454,68.092,83.181,12.297,80.712
08/03/2009,10:19:24,142,68.092,83.223,12.297,80.714
08/03/2009,10:19:26,831,68.092,83.181,12.297,80.712
08/03/2009,10:19:29,520,68.092,83.181,12.297,80.753
08/03/2009,10:19:32,209,68.092,83.181,12.297,80.753
08/03/2009,10:19:34,897,68.092,83.181,12.297,80.793
08/03/2009,10:19:37,586,68.133,83.181,12.297,80.793
08/03/2009,10:19:40,275,68.133,83.223,12.297,80.918
08/03/2009,10:19:42,963,68.133,83.223,12.297,80.918
08/03/2009,10:19:45,652,68.133,83.223,12.297,80.878
08/03/2009,10:19:48,341,68.133,83.223,12.297,80.918
08/03/2009,10:19:51,030,68.175,83.181,12.297,81.043
08/03/2009,10:19:53,718,68.175,83.181,12.297,81.001
08/03/2009,10:19:56,407,68.175,83.223,12.297,81.003
08/03/2009,10:19:59,096,68.175,83.223,12.297,80.960
08/03/2009,10:20:01,784,68.175,83.181,12.297,80.916
08/03/2009,10:20:04,473,68.216,83.181,12.297,80.834
08/03/2009,10:20:07,162,68.216,83.181,12.297,80.793
08/03/2009,10:20:09,851,68.216,83.223,12.297,80.755
08/03/2009,10:20:12,539,68.216,83.181,12.297,80.712
08/03/2009,10:20:15,228,68.216,83.181,12.297,80.671
08/03/2009,10:20:17,917,68.216,83.223,12.297,80.632
08/03/2009,10:20:20,605,68.257,83.181,12.297,80.589
08/03/2009,10:20:23,294,68.257,83.181,12.297,80.548
08/03/2009,10:20:25,983,68.257,83.181,12.297,80.548
08/03/2009,10:20:28,672,68.257,83.223,12.297,80.550
08/03/2009,10:20:31,360,68.257,83.181,12.297,80.589
08/03/2009,10:20:34,049,68.257,83.223,12.297,80.591
08/03/2009,10:20:36,738,68.257,83.181,12.297,80.589
08/03/2009,10:20:39,427,68.257,83.181,12.297,80.548
08/03/2009,10:20:42,115,68.257,83.223,12.297,80.632
08/03/2009,10:20:44,804,68.298,83.223,12.297,80.632
08/03/2009,10:20:47,493,68.298,83.223,12.297,80.591
08/03/2009,10:20:50,181,68.298,83.223,12.297,80.509
08/03/2009,10:20:52,870,68.339,83.181,12.297,80.424
08/03/2009,10:20:55,559,68.339,83.181,12.297,80.383
08/03/2009,10:20:58,248,68.339,83.181,12.297,80.383
08/03/2009,10:21:00,936,68.339,83.181,12.297,80.383
08/03/2009,10:21:03,625,68.339,83.181,12.297,80.383
08/03/2009,10:21:06,314,68.339,83.181,12.297,80.424
08/03/2009,10:21:09,002,68.339,83.181,12.297,80.383
08/03/2009,10:21:11,691,68.381,83.181,12.297,80.259
08/03/2009,10:21:14,380,68.381,83.223,12.297,80.220
08/03/2009,10:21:17,069,68.381,83.223,12.297,80.179
08/03/2009,10:21:19,757,68.381,83.181,12.297,80.177
08/03/2009,10:21:22,446,68.422,83.223,12.297,80.179
08/03/2009,10:21:25,135,68.422,83.181,12.297,80.218
08/03/2009,10:21:27,823,68.422,83.181,12.297,80.259
08/03/2009,10:21:30,512,68.422,83.181,12.297,80.301
08/03/2009,10:21:33,201,68.422,83.181,12.297,80.301
08/03/2009,10:21:35,890,68.422,83.223,12.297,80.303
08/03/2009,10:21:38,578,68.422,83.223,12.297,80.344
08/03/2009,10:21:41,267,68.422,83.223,12.297,80.386
08/03/2009,10:21:43,956,68.463,83.223,12.297,80.427
08/03/2009,10:21:46,644,68.463,83.223,12.297,80.468
08/03/2009,10:21:49,333,68.463,83.223,12.297,80.468
08/03/2009,10:21:52,022,68.463,83.223,12.297,80.509
08/03/2009,10:21:54,711,68.503,83.223,12.297,80.550
08/03/2009,10:21:57,399,68.503,83.223,12.297,80.550
08/03/2009,10:22:00,088,68.503,83.223,12.297,80.550
08/03/2009,10:22:02,777,68.503,83.223,12.297,80.550
08/03/2009,10:22:05,466,68.503,83.223,12.297,80.550
08/03/2009,10:22:08,154,68.503,83.223,12.297,80.591
08/03/2009,10:22:10,843,68.503,83.223,12.289,80.591
08/03/2009,10:22:13,532,68.544,83.223,12.289,80.550
08/03/2009,10:22:16,220,69.353,83.223,12.297,80.550
08/03/2009,10:22:18,909,70.364,83.265,12.281,80.594
08/03/2009,10:22:21,598,71.329,83.223,12.297,80.632
08/03/2009,10:22:24,287,72.262,83.265,12.297,81.091
08/03/2009,10:22:26,975,72.907,83.265,12.289,81.134
08/03/2009,10:22:29,664,73.465,83.223,12.297,81.216
08/03/2009,10:22:32,353,74.041,83.223,12.297,81.302
08/03/2009,10:22:35,041,74.568,83.223,12.297,81.302
08/03/2009,10:22:37,730,75.048,83.223,12.297,81.387
08/03/2009,10:22:40,419,75.457,83.181,12.297,81.384
08/03/2009,10:22:43,108,75.869,83.181,12.289,81.299
08/03/2009,10:22:45,796,77.296,83.349,12.281,82.484
08/03/2009,10:22:48,485,77.874,83.223,12.281,82.809
08/03/2009,10:22:51,174,78.323,83.223,12.289,82.809
08/03/2009,10:22:53,862,78.892,83.307,12.289,82.730
08/03/2009,10:22:56,551,79.268,83.433,12.297,82.908
08/03/2009,10:22:59,240,79.227,83.558,12.297,83.258
08/03/2009,10:23:01,929,79.518,83.725,12.289,83.524
08/03/2009,10:23:04,617,79.766,83.890,12.297,83.788
08/03/2009,10:23:07,306,79.807,84.056,12.297,84.135
08/03/2009,10:23:09,995,79.766,84.222,12.297,84.479
08/03/2009,10:23:12,684,79.848,84.394,12.297,84.787
08/03/2009,10:23:15,372,80.053,84.608,12.297,85.276
08/03/2009,10:23:18,061,80.176,84.821,12.297,85.632
08/03/2009,10:23:20,750,80.461,85.033,12.297,85.816
08/03/2009,10:23:23,438,80.794,85.076,12.297,86.073
08/03/2009,10:23:26,127,81.132,85.245,12.297,86.168
08/03/2009,10:23:28,816,81.174,85.371,12.297,86.261
08/03/2009,10:23:31,505,81.132,85.413,12.297,86.390
08/03/2009,10:23:34,193,81.132,85.413,12.297,86.647
08/03/2009,10:23:36,882,80.963,85.371,12.297,86.907
08/03/2009,10:23:39,571,80.794,85.287,12.297,87.076
08/03/2009,10:23:42,259,80.624,85.287,12.297,87.120
08/03/2009,10:23:44,948,80.461,85.245,12.297,87.204
08/03/2009,10:23:47,637,80.258,85.160,12.297,87.328
08/03/2009,10:23:50,326,80.298,85.118,12.297,87.455
08/03/2009,10:23:53,014,80.176,85.076,12.297,87.624
08/03/2009,10:23:55,703,80.135,84.991,12.297,87.748
08/03/2009,10:23:58,392,80.012,84.949,12.297,87.830
08/03/2009,10:24:01,080,79.930,84.906,12.297,87.785
08/03/2009,10:24:03,769,79.971,84.821,12.297,87.779
08/03/2009,10:24:06,458,79.971,84.736,12.297,87.687
08/03/2009,10:24:09,147,80.094,84.693,12.297,87.642
08/03/2009,10:24:11,835,80.217,84.608,12.297,87.765
08/03/2009,10:24:14,524,80.298,84.565,12.297,87.805
08/03/2009,10:24:17,213,80.217,84.479,12.297,87.842
08/03/2009,10:24:19,901,80.176,84.437,12.297,88.137
08/03/2009,10:24:22,590,80.217,84.394,12.297,88.438
08/03/2009,10:24:25,279,80.380,84.394,12.297,88.570
08/03/2009,10:24:27,968,80.709,84.351,12.297,88.742
08/03/2009,10:24:30,656,81.047,84.351,12.297,89.004
08/03/2009,10:24:33,345,81.299,84.437,12.297,88.397
08/03/2009,10:24:36,034,81.592,84.608,12.297,87.850
08/03/2009,10:24:38,723,81.758,84.779,12.297,86.955
08/03/2009,10:24:41,411,81.258,84.821,12.297,85.844
08/03/2009,10:24:44,100,80.921,84.821,12.297,85.031
08/03/2009,10:24:46,789,80.709,84.736,12.297,84.428
08/03/2009,10:24:49,477,80.709,84.693,12.297,83.754
08/03/2009,10:24:52,166,80.582,84.608,12.297,83.195
08/03/2009,10:24:54,855,80.258,84.522,12.297,82.556
08/03/2009,10:24:57,544,80.012,84.479,12.297,82.095
08/03/2009,10:25:00,232,79.807,84.394,12.297,81.711
08/03/2009,10:25:02,921,79.683,84.308,12.297,81.281
08/03/2009,10:25:05,610,79.518,84.265,12.297,80.939
08/03/2009,10:25:08,298,79.435,84.222,12.297,80.773
08/03/2009,10:25:10,987,79.393,84.138,12.297,80.563
08/03/2009,10:25:13,676,79.268,84.015,12.297,80.142
08/03/2009,10:25:16,365,79.227,83.849,12.297,79.841
08/03/2009,10:25:19,053,79.018,83.725,12.297,79.371
08/03/2009,10:25:21,742,79.018,83.558,12.297,79.235
08/03/2009,10:25:24,431,79.059,83.474,12.297,79.105
08/03/2009,10:25:27,119,79.101,83.391,12.297,79.100
08/03/2009,10:25:29,808,79.101,83.349,12.297,79.097
08/03/2009,10:25:32,497,78.976,83.307,12.297,79.014
08/03/2009,10:25:35,186,78.686,83.223,12.297,78.766
08/03/2009,10:25:37,874,78.525,83.139,12.297,78.557
08/03/2009,10:25:40,563,78.323,83.012,12.297,78.385
08/03/2009,10:25:43,252,78.363,82.928,12.297,78.340
08/03/2009,10:25:45,940,79.143,82.886,12.297,78.950
08/03/2009,10:25:48,629,79.185,82.843,12.305,78.866
08/03/2009,10:25:51,318,78.807,82.674,12.297,78.490
08/03/2009,10:25:54,007,78.444,82.503,12.297,78.110
08/03/2009,10:25:56,695,78.404,82.335,12.297,77.976
08/03/2009,10:25:59,384,78.525,82.130,12.297,78.006
08/03/2009,10:26:02,073,79.143,82.130,12.305,78.541
08/03/2009,10:26:04,762,79.766,82.171,12.297,79.156
08/03/2009,10:26:07,450,80.298,82.253,12.305,79.498
08/03/2009,10:26:10,139,79.971,82.130,12.305,79.069
08/03/2009,10:26:12,828,80.298,82.212,12.297,79.621
08/03/2009,10:26:15,516,80.878,82.376,12.305,80.254
08/03/2009,10:26:18,205,81.550,82.461,12.297,80.915
08/03/2009,10:26:20,894,81.258,82.294,12.297,80.414
08/03/2009,10:26:23,583,80.624,82.089,12.305,79.739
08/03/2009,10:26:26,271,79.848,81.882,12.297,79.014
08/03/2009,10:26:28,960,79.268,81.675,12.305,78.474
08/03/2009,10:26:31,649,78.767,81.509,12.297,77.972
08/03/2009,10:26:34,337,78.323,81.341,12.297,77.547
08/03/2009,10:26:37,026,77.874,81.216,12.305,77.165
08/03/2009,10:26:39,715,77.586,81.132,12.297,76.838
08/03/2009,10:26:42,404,77.337,81.005,12.297,76.547
08/03/2009,10:26:45,092,77.088,80.921,12.305,76.338
08/03/2009,10:26:47,781,76.884,80.836,12.305,76.169
08/03/2009,10:26:50,470,76.683,80.751,12.297,76.000
08/03/2009,10:26:53,158,76.521,80.666,12.305,75.872
08/03/2009,10:26:55,847,76.359,80.582,12.297,75.701
08/03/2009,10:26:58,536,76.237,80.501,12.305,75.614
08/03/2009,10:27:01,225,76.115,80.420,12.297,75.526
08/03/2009,10:27:03,913,76.033,80.339,12.305,75.438
08/03/2009,10:27:06,602,75.911,80.298,12.305,75.353
08/03/2009,10:27:09,291,75.705,80.217,12.297,75.268
08/03/2009,10:27:11,980,75.540,80.135,12.297,75.184
08/03/2009,10:27:14,668,75.457,80.012,12.297,75.098
08/03/2009,10:27:17,357,75.374,79.930,12.305,75.054
08/03/2009,10:27:20,046,75.332,79.889,12.305,75.012
08/03/2009,10:27:22,734,75.249,79.807,12.305,74.967
08/03/2009,10:27:25,423,75.207,79.725,12.305,74.923
08/03/2009,10:27:28,112,75.127,79.642,12.305,74.919
08/03/2009,10:27:30,801,75.127,79.601,12.297,74.836
08/03/2009,10:27:33,489,75.048,79.518,12.297,74.832
08/03/2009,10:27:36,178,75.008,79.476,12.297,74.790
08/03/2009,10:27:38,867,74.968,79.393,12.297,74.745
08/03/2009,10:27:41,555,74.928,79.352,12.297,74.743
08/03/2009,10:27:44,244,74.888,79.310,12.305,74.701
08/03/2009,10:27:46,933,74.808,79.268,12.305,74.698
08/03/2009,10:27:49,622,74.808,79.227,12.297,74.656
08/03/2009,10:27:52,310,74.808,79.143,12.297,74.652
08/03/2009,10:27:54,999,74.768,79.101,12.297,74.650
08/03/2009,10:27:57,688,74.728,79.059,12.297,74.607
08/03/2009,10:28:00,376,74.688,78.976,12.305,74.562
08/03/2009,10:28:03,065,74.608,78.934,12.305,74.560
08/03/2009,10:28:05,754,74.568,78.892,12.297,74.558
08/03/2009,10:28:08,443,74.487,78.807,12.305,74.513
08/03/2009,10:28:11,131,74.487,78.767,12.297,74.511
08/03/2009,10:28:13,820,74.487,78.727,12.297,74.469
08/03/2009,10:28:16,509,74.447,78.646,12.297,74.465
08/03/2009,10:28:19,197,74.447,78.606,12.297,74.463
08/03/2009,10:28:21,886,74.406,78.566,12.297,74.461
08/03/2009,10:28:24,575,74.406,78.525,12.297,74.418
08/03/2009,10:28:27,264,74.406,78.485,12.297,74.416
08/03/2009,10:28:29,952,74.406,78.404,12.297,74.371
08/03/2009,10:28:32,641,74.406,78.404,12.297,74.371
08/03/2009,10:28:35,330,74.366,78.323,12.297,74.367
08/03/2009,10:28:38,019,74.325,78.282,12.297,74.365
08/03/2009,10:28:40,707,74.325,78.242,12.297,74.363
08/03/2009,10:28:43,396,74.366,78.242,12.297,74.363
08/03/2009,10:28:46,085,74.406,78.160,12.297,74.359
08/03/2009,10:28:48,773,74.406,78.160,12.297,74.359
08/03/2009,10:28:51,462,74.406,78.079,12.297,74.314
08/03/2009,10:28:54,151,74.406,78.079,12.297,74.314
08/03/2009,10:28:56,840,74.406,78.038,12.297,74.312
08/03/2009,10:28:59,528,74.406,77.997,12.297,74.310
08/03/2009,10:29:02,217,74.447,77.956,12.297,74.267
08/03/2009,10:29:04,906,74.406,77.915,12.297,74.265
08/03/2009,10:29:07,594,74.406,77.874,12.297,74.263
08/03/2009,10:29:10,283,74.447,77.833,12.297,74.302
08/03/2009,10:29:12,972,74.406,77.833,12.297,74.261
08/03/2009,10:29:15,661,74.487,77.792,12.297,74.259
08/03/2009,10:29:18,349,74.527,77.751,12.297,74.257
08/03/2009,10:29:21,038,74.568,77.710,12.297,74.255
08/03/2009,10:29:23,727,74.568,77.668,12.297,74.293
08/03/2009,10:29:26,415,74.608,77.668,12.297,74.293
08/03/2009,10:29:29,104,74.648,77.627,12.297,74.291
08/03/2009,10:29:31,793,74.688,77.586,12.297,74.289
08/03/2009,10:29:34,482,74.688,77.586,12.297,74.289
08/03/2009,10:29:37,170,74.688,77.545,12.297,74.287
08/03/2009,10:29:39,859,74.688,77.503,12.297,74.285
08/03/2009,10:29:42,548,74.688,77.503,12.297,74.285
08/03/2009,10:29:45,236,74.688,77.462,12.297,74.283
08/03/2009,10:29:47,925,74.648,77.420,12.297,74.281
08/03/2009,10:29:50,614,74.608,77.379,12.297,74.279
08/03/2009,10:29:53,303,74.568,77.379,12.297,74.238
08/03/2009,10:29:55,991,74.568,77.337,12.297,74.236
08/03/2009,10:29:58,680,74.527,77.337,12.297,74.236
08/03/2009,10:30:01,369,74.487,77.296,12.297,74.234
08/03/2009,10:30:04,058,74.487,77.254,12.297,74.232
08/03/2009,10:30:06,746,74.487,77.213,12.297,74.230
08/03/2009,10:30:09,435,74.487,77.213,12.297,74.230
08/03/2009,10:30:12,124,74.487,77.171,12.297,74.228
08/03/2009,10:30:14,812,74.487,77.171,12.297,74.268
08/03/2009,10:30:17,501,74.487,77.129,12.297,74.266
08/03/2009,10:30:20,190,74.527,77.088,12.297,74.264
08/03/2009,10:30:22,879,74.568,77.088,12.297,74.304
08/03/2009,10:30:25,567,74.568,77.046,12.297,74.302
08/03/2009,10:30:28,256,74.568,77.046,12.289,74.302
08/03/2009,10:30:30,945,74.568,77.004,12.297,74.300
08/03/2009,10:30:33,633,74.568,77.004,12.297,74.300
08/03/2009,10:30:36,322,74.568,76.964,12.297,74.298
08/03/2009,10:30:39,011,74.527,76.924,12.297,74.296
08/03/2009,10:30:41,700,74.487,76.924,12.297,74.296
08/03/2009,10:30:44,388,74.487,76.884,12.297,74.294
08/03/2009,10:30:47,077,74.487,76.884,12.297,74.294
08/03/2009,10:30:49,766,74.487,76.844,12.297,74.292
08/03/2009,10:30:52,454,74.487,76.844,12.297,74.332
08/03/2009,10:30:55,143,74.568,76.803,12.297,74.330
08/03/2009,10:30:57,832,74.568,76.803,12.297,74.330
08/03/2009,10:31:00,521,74.568,76.763,12.297,74.328
08/03/2009,10:31:03,209,74.568,76.763,12.297,74.328
08/03/2009,10:31:05,898,74.568,76.723,12.297,74.326
08/03/2009,10:31:08,587,74.568,76.723,12.297,74.326
08/03/2009,10:31:11,276,74.568,76.683,12.297,74.324
08/03/2009,10:31:13,964,74.527,76.683,12.297,74.324
08/03/2009,10:31:16,653,74.527,76.683,12.297,74.324
08/03/2009,10:31:19,342,74.568,76.643,12.297,74.282
08/03/2009,10:31:22,030,74.568,76.602,12.297,74.320
08/03/2009,10:31:24,719,74.568,76.602,12.297,74.320
08/03/2009,10:31:27,408,74.568,76.562,12.297,74.278
08/03/2009,10:31:30,097,74.527,76.562,12.297,74.278
08/03/2009,10:31:32,785,74.487,76.521,12.297,74.276
08/03/2009,10:31:35,474,74.487,76.521,12.297,74.276
08/03/2009,10:31:38,163,74.447,76.521,12.289,74.276
08/03/2009,10:31:40,851,74.406,76.481,12.297,74.274
08/03/2009,10:31:43,540,74.406,76.440,12.297,74.272
08/03/2009,10:31:46,229,74.366,76.440,12.297,74.272
08/03/2009,10:31:48,918,74.366,76.440,12.297,74.272
08/03/2009,10:31:51,606,74.325,76.400,12.289,74.270
08/03/2009,10:31:54,295,74.325,76.400,12.289,74.270
08/03/2009,10:31:56,984,74.325,76.359,12.297,74.227
08/03/2009,10:31:59,672,74.285,76.359,12.297,74.227
08/03/2009,10:32:02,361,74.285,76.359,12.297,74.227
08/03/2009,10:32:05,050,74.244,76.319,12.297,74.225
08/03/2009,10:32:07,739,74.244,76.319,12.297,74.184
